Product ID,Product Name,Sub Category,Category,Flag
405,"Dania Library with Doors, Mobile",Bookcases,Furniture,Unselected
406,"Konica Inkjet, Wireless",Machines,Technology,Unselected
407,Adjustable Depth Letter/Legal Cart,Storage,Office Supplies,Unselected
408,"Hon Round Table, with Bottom Storage",Tables,Furniture,Unselected
409,"Cisco Audio Dock, Cordless",Phones,Technology,Unselected
410,"Barricks Training Table, Adjustable Height",Tables,Furniture,Unselected
411,"Bevis Round Table, with Bottom Storage",Tables,Furniture,Unselected
412,Wireless Extenders zBoost YX545 SOHO Signal Booster,Phones,Technology,Unselected
413,"Samsung Signal Booster, VoIP",Phones,Technology,Unselected
414,Balt Solid Wood Round Tables,Tables,Furniture,Unselected
415,"Sauder Floating Shelf Set, Mobile",Bookcases,Furniture,Unselected
416,"Epson Card Printer, White",Machines,Technology,Unselected
417,"Bush Cubix Conference Tables, Fully Assembled",Tables,Furniture,Unselected
418,"Bevis Round Table, Rectangular",Tables,Furniture,Unselected
419,"Brother Ink, Laser",Copiers,Technology,Unselected
420,"Okidata Printer, White",Machines,Technology,Unselected
421,Hon Non-Folding Utility Tables,Tables,Furniture,Unselected
422,"Hamilton Beach Stove, Red",Appliances,Office Supplies,Unselected
423,"Office Star Swivel Stool, Set of Two",Chairs,Furniture,Unselected
424,SAFCO Boltless Steel Shelving,Storage,Office Supplies,Unselected
425,"Barricks Computer Table, Fully Assembled",Tables,Furniture,Unselected
426,"Epson Inkjet, Wireless",Machines,Technology,Unselected
427,"Barricks Round Table, Fully Assembled",Tables,Furniture,Unselected
428,"Brother Copy Machine, High-Speed",Copiers,Technology,Unselected
429,3.6 Cubic Foot Counter Height Office Refrigerator,Appliances,Office Supplies,Unselected
430,LogitechÊVX Revolution Cordless Laser Mouse for Notebooks (Black),Accessories,Technology,Unselected
431,"Ikea 3-Shelf Cabinet, Mobile",Bookcases,Furniture,Unselected
432,"Motorola Speaker Phone, Cordless",Phones,Technology,Unselected
433,"Panasonic Printer, Durable",Machines,Technology,Unselected
434,Fellowes PB200 Plastic Comb Binding Machine,Binders,Office Supplies,Unselected
435,"Enermax Router, Programmable",Accessories,Technology,Unselected
436,"Brother Wireless Fax, High-Speed",Copiers,Technology,Unselected
437,"Bush Birmingham Collection Bookcase, Dark Cherry",Bookcases,Furniture,Unselected
438,Hon 4700 Series Mobuis Mid-Back Task Chairs with Adjustable Arms,Chairs,Furniture,Unselected
439,Brother DCP1000 Digital 3 in 1 Multifunction Machine,Copiers,Technology,Unselected
440,"Okidata Printer, Wireless",Machines,Technology,Unselected
441,"Bush Heritage Pine Collection 5-Shelf Bookcase, Albany Pine Finish, *Special Order",Bookcases,Furniture,Unselected
442,"Cisco Signal Booster, with Caller ID",Phones,Technology,Unselected
443,Office Star - Mid Back Dual function Ergonomic High Back Chair with 2-Way Adjustable Arms,Chairs,Furniture,Unselected
444,"HP Personal Copier, Digital",Copiers,Technology,Unselected
445,GBC ProClick 150 Presentation Binding System,Binders,Office Supplies,Unselected
446,"Chromcraft Computer Table, with Bottom Storage",Tables,Furniture,Unselected
447,"Nokia Signal Booster, Full Size",Phones,Technology,Unselected
448,"Office Star - Contemporary Task Swivel chair with Loop Arms, Charcoal",Chairs,Furniture,Unselected
449,Nortel Meridian M5316 Digital phone,Phones,Technology,Unselected
450,Polycom VVX 310 VoIP phone,Phones,Technology,Unselected
451,"Canon Wireless Fax, Digital",Copiers,Technology,Unselected
452,"HP Fax Machine, Laser",Copiers,Technology,Unselected
453,"Okidata Card Printer, White",Machines,Technology,Unselected
454,"Canon Fax Machine, Laser",Copiers,Technology,Unselected
455,Hon 2111 Invitation Series Corner Table,Tables,Furniture,Unselected
456,"Epson Card Printer, Durable",Machines,Technology,Unselected
457,Logitech Wireless Headset h800,Accessories,Technology,Unselected
458,Canon PC1080F Personal Copier,Copiers,Technology,Unselected
459,"Barricks Round Table, Rectangular",Tables,Furniture,Unselected
460,Global Executive Mid-Back Manager's Chair,Chairs,Furniture,Unselected
461,"Hoover Refrigerator, Black",Appliances,Office Supplies,Unselected
462,"Epson Printer, White",Machines,Technology,Unselected
463,"Dania Floating Shelf Set, Metal",Bookcases,Furniture,Unselected
464,"Cuisinart Microwave, Black",Appliances,Office Supplies,Unselected
465,"Panasonic Printer, White",Machines,Technology,Unselected
466,"Motorola Audio Dock, Cordless",Phones,Technology,Unselected
467,"Apple Audio Dock, VoIP",Phones,Technology,Unselected
468,Xerox WorkCentre 6505DN Laser Multifunction Printer,Machines,Technology,Unselected
469,"Hoover Microwave, Black",Appliances,Office Supplies,Unselected
470,"Cisco Signal Booster, Full Size",Phones,Technology,Unselected
471,"Chromcraft Round Table, Fully Assembled",Tables,Furniture,Unselected
472,Global Commerce Series High-Back Swivel/Tilt Chairs,Chairs,Furniture,Unselected
473,"Chromcraft Wood Table, with Bottom Storage",Tables,Furniture,Unselected
474,"Tenex Chairmat w/ Average Lip, 45"" x 53""",Furnishings,Furniture,Unselected
475,"Cisco Speaker Phone, with Caller ID",Phones,Technology,Unselected
476,"Bush Corner Shelving, Mobile",Bookcases,Furniture,Unselected
477,"Hoover Refrigerator, Silver",Appliances,Office Supplies,Unselected
478,"Hewlett Copy Machine, Laser",Copiers,Technology,Unselected
479,GuestStacker Chair with Chrome Finish Legs,Chairs,Furniture,Unselected
480,"Novimex Rocking Chair, Adjustable",Chairs,Furniture,Unselected
481,"Lesro Training Table, Adjustable Height",Tables,Furniture,Unselected
482,"Barricks Wood Table, Fully Assembled",Tables,Furniture,Unselected
483,"Tenex Trays, Industrial",Storage,Office Supplies,Unselected
484,"Office Star Swivel Stool, Adjustable",Chairs,Furniture,Unselected
485,Kensington 7 Outlet MasterPiece Power Center,Appliances,Office Supplies,Unselected
486,"Harbour Creations Swivel Stool, Black",Chairs,Furniture,Unselected
487,Xiaomi Mi3,Phones,Technology,Unselected
488,Panasonic KX-TG9471B,Phones,Technology,Unselected
489,"Office Star Steel Folding Chair, Black",Chairs,Furniture,Unselected
490,"Fellowes Lockers, Single Width",Storage,Office Supplies,Unselected
491,"SAFCO Swivel Stool, Adjustable",Chairs,Furniture,Unselected
492,"StarTech Card Printer, Wireless",Machines,Technology,Unselected
493,"Nokia Speaker Phone, with Caller ID",Phones,Technology,Unselected
494,"KitchenAid Microwave, Red",Appliances,Office Supplies,Unselected
495,"Logitech Memory Card, Bluetooth",Accessories,Technology,Unselected
496,"3D Systems Cube Printer, 2nd Generation, White",Machines,Technology,Unselected
497,Zebra GK420t Direct Thermal/Thermal Transfer Printer,Machines,Technology,Unselected
498,"Rogers File Cart, Industrial",Storage,Office Supplies,Unselected
499,"Safco Stackable Bookrack, Traditional",Bookcases,Furniture,Unselected
500,"Memorex Router, Programmable",Accessories,Technology,Unselected
501,"Samsung Speaker Phone, Cordless",Phones,Technology,Unselected
502,"Eldon File Cart, Blue",Storage,Office Supplies,Unselected
503,"Barricks Training Table, Rectangular",Tables,Furniture,Unselected
504,"Lesro Conference Table, Fully Assembled",Tables,Furniture,Unselected
505,Letter Size Cart,Storage,Office Supplies,Unselected
506,"Apple Speaker Phone, Full Size",Phones,Technology,Unselected
507,"Konica Receipt Printer, Red",Machines,Technology,Unselected
508,"Novimex Swivel Stool, Set of Two",Chairs,Furniture,Unselected
509,Economy Rollaway Files,Storage,Office Supplies,Unselected
510,"Canon Copy Machine, High-Speed",Copiers,Technology,Unselected
511,"Hon Swivel Stool, Black",Chairs,Furniture,Unselected
512,"Bush Stackable Bookrack, Pine",Bookcases,Furniture,Unselected
513,Panasonic KX-TG9541B DECT 6.0 Digital 2-Line Expandable Cordless Phone With Digital Answering System,Phones,Technology,Unselected
514,Panasonic KX MB2061 Multifunction Printer,Machines,Technology,Unselected
515,"Dania Classic Bookcase, Mobile",Bookcases,Furniture,Unselected
516,"HP Ink, Laser",Copiers,Technology,Unselected
517,"Cuisinart Refrigerator, Silver",Appliances,Office Supplies,Unselected
518,"Dania 3-Shelf Cabinet, Mobile",Bookcases,Furniture,Unselected
519,"Sauder Forest Hills Library, Woodland Oak Finish",Bookcases,Furniture,Unselected
520,Tenex Antistatic Computer Chair Mats,Furnishings,Furniture,Unselected
521,"Canon Color ImageCLASS MF8580Cdw Wireless Laser All-In-One Printer, Copier, Scanner",Machines,Technology,Unselected
522,"Safco 3-Shelf Cabinet, Traditional",Bookcases,Furniture,Unselected
523,"Office Impressions End Table, 20-1/2""H x 24""W x 20""D",Tables,Furniture,Unselected
524,"Canon Personal Copier, Digital",Copiers,Technology,Unselected
525,"Safco Library with Doors, Metal",Bookcases,Furniture,Unselected
526,"Ikea Floating Shelf Set, Pine",Bookcases,Furniture,Unselected
527,"Bevis Wood Table, Adjustable Height",Tables,Furniture,Unselected
528,GE 30522EE2,Phones,Technology,Unselected
529,"Bush Floating Shelf Set, Mobile",Bookcases,Furniture,Unselected
530,Samsung Galaxy S4,Phones,Technology,Unselected
531,High-Back Leather Manager's Chair,Chairs,Furniture,Unselected
532,"Fellowes Mobile File Cart, Black",Storage,Office Supplies,Unselected
533,"Novimex Rocking Chair, Set of Two",Chairs,Furniture,Unselected
534,"Brother Fax and Copier, Color",Copiers,Technology,Unselected
535,"SAFCO Swivel Stool, Red",Chairs,Furniture,Unselected
536,"Harbour Creations Swivel Stool, Set of Two",Chairs,Furniture,Unselected
537,"Safco 3-Shelf Cabinet, Metal",Bookcases,Furniture,Unselected
538,"Cuisinart Refrigerator, Red",Appliances,Office Supplies,Unselected
539,"Samsung Signal Booster, Cordless",Phones,Technology,Unselected
540,"Bevis Wood Table, Rectangular",Tables,Furniture,Unselected
541,"HP Fax and Copier, High-Speed",Copiers,Technology,Unselected
542,"Enermax Router, USB",Accessories,Technology,Unselected
543,"Bush Stackable Bookrack, Mobile",Bookcases,Furniture,Unselected
544,"Brother Fax and Copier, Laser",Copiers,Technology,Unselected
545,Logitech G19 Programmable Gaming Keyboard,Accessories,Technology,Unselected
546,"Barricks Coffee Table, with Bottom Storage",Tables,Furniture,Unselected
547,"Hewlett Personal Copier, Color",Copiers,Technology,Unselected
548,GBC DocuBind 300 Electric Binding Machine,Binders,Office Supplies,Unselected
549,"BIC Canvas, Fluorescent",Art,Office Supplies,Unselected
550,Hon Olson Stacker Stools,Chairs,Furniture,Unselected
551,"Canon Copy Machine, Digital",Copiers,Technology,Unselected
552,"Eldon File Cart, Industrial",Storage,Office Supplies,Unselected
553,"Office Star Steel Folding Chair, Red",Chairs,Furniture,Unselected
554,Hon 4070 Series Pagoda Round Back Stacking Chairs,Chairs,Furniture,Unselected
555,Logitech G430 Surround Sound Gaming Headset with Dolby 7.1 Technology,Accessories,Technology,Unselected
556,Fellowes Bankers Box Staxonsteel Drawer File/Stacking System,Storage,Office Supplies,Unselected
557,Jabra Supreme Plus Driver EditionÊHeadset,Phones,Technology,Unselected
558,ShoreTel ShorePhone IP 230 VoIP phone,Phones,Technology,Unselected
559,"Chromcraft Bull-Nose Wood 48"" x 96"" Rectangular Conference Tables",Tables,Furniture,Unselected
560,"Memorex Memory Card, Erganomic",Accessories,Technology,Unselected
561,MaxellÊiVDR EX 500GB Cartridge,Accessories,Technology,Unselected
562,"Epson Card Printer, Red",Machines,Technology,Unselected
563,"3M Polarizing Task Lamp with Clamp Arm, Light Gray",Furnishings,Furniture,Unselected
564,"Barricks Wood Table, Adjustable Height",Tables,Furniture,Unselected
565,"Konica Card Printer, Red",Machines,Technology,Unselected
566,"Okidata Inkjet, Durable",Machines,Technology,Unselected
567,"Belkin Flash Drive, Programmable",Accessories,Technology,Unselected
568,"Bush Floating Shelf Set, Traditional",Bookcases,Furniture,Unselected
569,"Safco Floating Shelf Set, Metal",Bookcases,Furniture,Unselected
570,"Sauder Floating Shelf Set, Pine",Bookcases,Furniture,Unselected
571,"Motorola Headset, with Caller ID",Phones,Technology,Unselected
572,"Memorex Memory Card, Bluetooth",Accessories,Technology,Unselected
573,Sanyo 2.5 Cubic Foot Mid-Size Office Refrigerators,Appliances,Office Supplies,Unselected
574,"Hewlett Fax and Copier, Digital",Copiers,Technology,Unselected
575,GBC DocuBind 200 Manual Binding Machine,Binders,Office Supplies,Unselected
576,"Apple Headset, with Caller ID",Phones,Technology,Unselected
577,"Sharp Fax and Copier, Color",Copiers,Technology,Unselected
578,"Office Star Steel Folding Chair, Adjustable",Chairs,Furniture,Unselected
579,"Samsung Audio Dock, Cordless",Phones,Technology,Unselected
580,"Dania Stackable Bookrack, Traditional",Bookcases,Furniture,Unselected
581,"Hon Rocking Chair, Black",Chairs,Furniture,Unselected
582,"Rogers Lockers, Wire Frame",Storage,Office Supplies,Unselected
583,"Motorola Audio Dock, Full Size",Phones,Technology,Unselected
584,Hoover WindTunnel Plus Canister Vacuum,Appliances,Office Supplies,Unselected
585,Nortel Networks T7316 E Nt8 B27,Phones,Technology,Unselected
586,Cisco Unified IP Phone 7945G VoIP phone,Phones,Technology,Unselected
587,"SanDisk Router, USB",Accessories,Technology,Unselected
588,"Ikea Stackable Bookrack, Traditional",Bookcases,Furniture,Unselected
589,"Hewlett Ink, Color",Copiers,Technology,Unselected
590,"Canon Ink, Laser",Copiers,Technology,Unselected
591,"Breville Blender, White",Appliances,Office Supplies,Unselected
592,"Stanley Canvas, Blue",Art,Office Supplies,Unselected
593,"Fellowes File Cart, Industrial",Storage,Office Supplies,Unselected
594,"HP Fax and Copier, Digital",Copiers,Technology,Unselected
595,"Sauder 3-Shelf Cabinet, Traditional",Bookcases,Furniture,Unselected
596,"Tenex Lockers, Industrial",Storage,Office Supplies,Unselected
597,"Hewlett Fax and Copier, High-Speed",Copiers,Technology,Unselected
598,"Sharp Personal Copier, Laser",Copiers,Technology,Unselected
599,"Okidata Receipt Printer, Red",Machines,Technology,Unselected
600,"Brother Fax and Copier, Digital",Copiers,Technology,Unselected
601,"Lesro Computer Table, with Bottom Storage",Tables,Furniture,Unselected
602,"Canon Ink, Color",Copiers,Technology,Unselected
603,"Cisco Headset, Cordless",Phones,Technology,Unselected
604,"Dual Level, Single-Width Filing Carts",Storage,Office Supplies,Unselected
605,Mitel MiVoice 5330e IP Phone,Phones,Technology,Unselected
606,"Safco Floating Shelf Set, Pine",Bookcases,Furniture,Unselected
607,Kensington 7 Outlet MasterPiece HOMEOFFICE Power Control Center,Appliances,Office Supplies,Unselected
608,Samsung Galaxy Note 3,Phones,Technology,Unselected
609,"Sauder Floating Shelf Set, Metal",Bookcases,Furniture,Unselected
610,Ibico Ibimaster 300 Manual Binding System,Binders,Office Supplies,Unselected
611,"Hon Training Table, Adjustable Height",Tables,Furniture,Unselected
612,"Enermax Memory Card, Programmable",Accessories,Technology,Unselected
613,"Lesro Wood Table, Rectangular",Tables,Furniture,Unselected
614,Kensington 7 Outlet MasterPiece Power Center with Fax/Phone Line Protection,Appliances,Office Supplies,Unselected
615,"Logitech Router, USB",Accessories,Technology,Unselected
616,Bose SoundLink Bluetooth Speaker,Phones,Technology,Unselected
617,Wilson Electronics DB Pro Signal Booster,Phones,Technology,Unselected
618,"Harbour Creations Steel Folding Chair, Adjustable",Chairs,Furniture,Unselected
619,"Chromcraft Round Table, with Bottom Storage",Tables,Furniture,Unselected
620,"SanDisk Keyboard, Programmable",Accessories,Technology,Unselected
621,"Rogers Trays, Industrial",Storage,Office Supplies,Unselected
622,Okidata C331dn Printer,Machines,Technology,Unselected
623,"Sharp Fax and Copier, Laser",Copiers,Technology,Unselected
624,"Safco Corner Shelving, Pine",Bookcases,Furniture,Unselected
625,"Samsung Speaker Phone, with Caller ID",Phones,Technology,Unselected
626,Luxo Professional Fluorescent Magnifier Lamp with Clamp-Mount Base,Furnishings,Furniture,Unselected
627,"HP Copy Machine, High-Speed",Copiers,Technology,Unselected
628,"StarTech Card Printer, Red",Machines,Technology,Unselected
